customer_id,avg_txn_amount,std_txn_amount,total_spend_30d,txn_frequency_30d,night_txn_ratio,weekend_txn_ratio,unique_merchants,unique_categories,avg_geo_distance,high_risk_category_ratio,max_single_txn,segment,segment_label,dbscan_cluster,is_outlier_customer
CUST_A46AYN2D,2423.5376760563377,1801.3695936804322,344142.35,142,0.1056338028169014,0.3380281690140845,118,18,3.985779141139141,0.1056338028169014,12190.25,1,High-frequency everyday,-1,1
CUST_A68T2A3A,1363.1699999999998,861.3945660133235,141769.68,104,0.038461538461538464,0.25,91,17,3.702547468184245,0.09615384615384616,5119.49,1,High-frequency everyday,-1,1
CUST_A7RV4NMW,1683.401894736842,1031.068135339655,319846.36,190,0.08947368421052632,0.3105263157894737,150,17,3.934346616927759,0.08947368421052632,5682.57,1,High-frequency everyday,1,0
CUST_A7YVDQBS,1022.05040247678,11070.87781187962,330122.27999999997,323,0.08359133126934984,0.20743034055727555,240,17,9.720581341538015,0.07430340557275542,196454.46,4,High-risk irregular,-1,1
CUST_A984UVKY,514.6322580645161,306.06514440434074,63814.4,124,0.08870967741935484,0.28225806451612906,112,17,3.93389185659687,0.07258064516129033,1776.12,1,High-frequency everyday,1,0
CUST_A9TA76NF,17103.02696875,10821.27798437059,5472968.63,320,0.046875,0.246875,236,18,3.695733402054924,0.10625,70093.16,4,High-risk irregular,-1,1
CUST_AAJ84RX6,4062.502307692308,2715.7505539728672,528125.3,130,0.07692307692307693,0.26153846153846155,119,16,3.814375593702053,0.046153846153846156,17580.67,0,Low-value standard,-1,1
CUST_ABEG1CJ8,5761.865699481866,4477.210433540139,1112040.08,193,0.06735751295336788,0.24870466321243523,164,18,3.5033561798006576,0.08808290155440414,30925.18,1,High-frequency everyday,0,0
CUST_ABY595CP,144.20299270072994,106.82194797725025,19755.81,137,0.10218978102189781,0.22627737226277372,123,18,3.8244682157992345,0.10218978102189781,596.34,1,High-frequency everyday,0,0
CUST_AC27X1CE,4275.376042780748,2674.5465055265067,799495.32,187,0.06417112299465241,0.24598930481283424,163,17,3.8336777428138347,0.0855614973262032,17521.06,1,High-frequency everyday,1,0
CUST_AEA84HXX,4167.404166666666,16381.892207023448,200035.4,48,0.0625,0.2708333333333333,46,16,27.369794136819237,0.10416666666666667,115025.94,3,Dormant / infrequent,-1,1
CUST_AEARMS3J,8732.543228346456,4812.512543798102,1109032.99,127,0.07086614173228346,0.2677165354330709,110,18,3.8687696997757497,0.07874015748031496,25250.04,1,High-frequency everyday,0,0
CUST_AH3GDHVS,7753.467067307692,4513.719132275202,1612721.15,208,0.08173076923076923,0.25961538461538464,176,18,3.9917770551905156,0.08173076923076923,26485.27,1,High-frequency everyday,0,0
CUST_AH78OKZ1,1260.380314465409,793.943504523601,200400.47,159,0.08176100628930817,0.3018867924528302,126,17,4.041662229172533,0.08176100628930817,4096.44,1,High-frequency everyday,1,0
CUST_AHHXKWB5,8973.837956989248,86109.88607918356,1669133.86,186,0.053763440860215055,0.25806451612903225,148,17,7.0434864428766355,0.06451612903225806,1176824.17,2,High-value premium,-1,1
CUST_AHYM2ZBP,2283.744414715719,1571.868240975418,682839.58,299,0.10702341137123746,0.2976588628762542,230,18,3.801184283722035,0.08361204013377926,10522.51,4,High-risk irregular,-1,1
CUST_AI9HASEZ,6809.5031213872835,43218.921944084985,1178044.04,173,0.09248554913294797,0.23699421965317918,145,18,7.70079440632264,0.06936416184971098,571132.31,3,Dormant / infrequent,-1,1
CUST_AIH7WFRA,44691.76005882353,28642.122680668,7597599.21,170,0.047058823529411764,0.3058823529411765,145,17,3.7486987159126435,0.08823529411764706,178442.88,2,High-value premium,-1,1
CUST_AJI0Y6DP,7628.4024180329625,4972.996384027755,1083233.1433606807,142,0.04225352112676056,0.2605633802816901,118,18,3.53403527094275,0.07746478873239436,29877.44,1,High-frequency everyday,-1,1
CUST_ALRY3IGW,7455.927655172414,4317.396504401635,1081109.51,145,0.13793103448275862,0.2689655172413793,128,18,3.834241700790076,0.06206896551724138,21298.74,1,High-frequency everyday,-1,1
CUST_AM75PSZ1,3114.4450359712228,1901.8189282511012,432907.86,139,0.07913669064748201,0.2733812949640288,126,18,3.367002994546966,0.09352517985611511,9720.12,1,High-frequency everyday,0,0
CUST_AMKYGVWO,15183.222366412214,10756.69846937762,3978004.2600000002,262,0.10305343511450382,0.2786259541984733,214,18,11.295514576424694,0.10687022900763359,93650.63,4,High-risk irregular,-1,1
CUST_AN8ND7G0,710.7227173913044,1466.3402252815579,196159.47,276,0.11594202898550725,0.2826086956521739,207,18,6.345572412415318,0.12681159420289856,24191.16,4,High-risk irregular,-1,1
CUST_AO20U9IS,2679.2205982905984,1704.479554666574,313468.81,117,0.07692307692307693,0.27350427350427353,105,17,4.172498983825799,0.07692307692307693,9875.54,1,High-frequency everyday,1,0
CUST_AO72KZ02,9178.796462585035,5118.6216212813615,1349283.08,147,0.10204081632653061,0.19047619047619047,122,17,3.9146225908049797,0.07482993197278912,25986.47,1,High-frequency everyday,-1,1
CUST_AOFC9LGY,1186.2371794871794,8010.829018655869,231316.25,195,0.06666666666666667,0.28205128205128205,163,18,7.151404514110121,0.09230769230769231,112374.24,1,High-frequency everyday,-1,1
CUST_AOQ14MAF,12197.102960526316,8193.5797199774,1853959.65,152,0.05921052631578947,0.2565789473684211,130,18,3.780302524693388,0.05263157894736842,44965.21,1,High-frequency everyday,-1,1
CUST_AP4VKFTL,3831.44010989011,2494.5463103504135,697322.1,182,0.04945054945054945,0.2087912087912088,149,18,3.722580559805251,0.08791208791208792,16856.42,1,High-frequency everyday,-1,1
CUST_APBS22RU,1393.3276470588235,869.5864691244036,165805.99,119,0.05042016806722689,0.29411764705882354,106,17,3.7216029153952737,0.12605042016806722,5805.11,1,High-frequency everyday,-1,1
CUST_APRPN6QF,537.7668,3906.4554729079937,107553.36,200,0.035,0.28,166,18,5.76597724389494,0.065,55473.34,1,High-frequency everyday,-1,1
CUST_AR1H11QV,31431.64960784314,19345.479417458868,3206028.2600000002,102,0.049019607843137254,0.24509803921568626,91,16,4.0243906969883785,0.0392156862745098,105358.16,0,Low-value standard,-1,1
CUST_ARR3VRHX,5203.828358974359,3218.0157650066467,1014746.53,195,0.07692307692307693,0.2717948717948718,157,18,8.436210264207153,0.08717948717948718,18191.57,1,High-frequency everyday,-1,1
CUST_ASJ21GTC,980.7317562724013,622.1734030111946,273624.16,279,0.06810035842293907,0.24014336917562723,214,18,3.933042451129535,0.08243727598566308,4057.12,4,High-risk irregular,0,0
CUST_ASNWYWRR,394.1193867924528,377.4436800460848,83553.31,212,0.12264150943396226,0.27358490566037735,175,18,9.760743531851713,0.07547169811320754,4650.11,3,Dormant / infrequent,-1,1
CUST_AT7O75RH,2127.697405660377,1350.8231199617126,451071.85,212,0.04245283018867924,0.2641509433962264,173,18,3.877151752195589,0.08962264150943396,6822.55,1,High-frequency everyday,0,0
CUST_AVM96N7K,6208.383360655738,3639.8363570644788,1514845.54,244,0.09836065573770492,0.29508196721311475,196,18,3.7710154456799874,0.0860655737704918,20662.29,4,High-risk irregular,0,0
CUST_AW4IOAR4,13286.062260273973,8415.842873442885,3879530.18,292,0.10616438356164383,0.25,219,18,3.88088239423136,0.07534246575342465,72329.96,4,High-risk irregular,-1,1
CUST_AWJ28CW9,509.84845528455287,2480.3045108813585,62711.36,123,0.08130081300813008,0.2682926829268293,110,17,10.17052734230282,0.08130081300813008,27732.27,3,Dormant / infrequent,-1,1
CUST_AXF5X9EE,2200.515205479452,6952.921103347539,481912.83,219,0.0776255707762557,0.2237442922374429,184,18,6.2688868396328585,0.1050228310502283,102991.39,4,High-risk irregular,-1,1
CUST_B00N114P,7199.966649214659,4696.209276590091,1375193.63,191,0.06282722513089005,0.2513089005235602,161,18,3.7756512394394495,0.07329842931937172,30817.61,1,High-frequency everyday,0,0
CUST_B03NO355,5179.587087912088,3620.970940293888,942684.85,182,0.054945054945054944,0.23076923076923078,143,16,3.798896552733842,0.027472527472527472,28219.4,0,Low-value standard,-1,1
CUST_B07G2RE6,3011.186896551724,1764.5788622112134,698595.36,232,0.08189655172413793,0.28448275862068967,185,18,3.872180147220764,0.09913793103448276,10467.09,4,High-risk irregular,0,0
CUST_B0UKOEFU,684.696887755102,447.75056277192084,134200.59,196,0.12244897959183673,0.2755102040816326,164,18,3.809703642377419,0.09183673469387756,2528.4,1,High-frequency everyday,-1,1
CUST_B2KNFTU2,1953.3090625,1122.6215085444987,125011.78,64,0.109375,0.25,58,16,3.4500369700948124,0.078125,6688.23,0,Low-value standard,-1,1
CUST_B3N27M5P,10075.091658291458,6903.112469225935,2004943.24,199,0.07537688442211055,0.3417085427135678,161,18,7.583299143507205,0.12562814070351758,50829.39,1,High-frequency everyday,-1,1
CUST_B42P31OG,22327.67603550296,14671.293249822296,3773377.25,169,0.05325443786982249,0.23668639053254437,146,18,3.93131366265606,0.07692307692307693,88272.59,1,High-frequency everyday,-1,1
CUST_B4GH2M5Z,2104.728414239482,1588.9606059008966,650361.08,309,0.0970873786407767,0.22006472491909385,223,18,7.588848291294906,0.09385113268608414,16483.66,4,High-risk irregular,-1,1
CUST_B6BNDOZ6,7665.720964285715,4741.239765803452,2146401.87,280,0.1,0.29285714285714287,209,17,7.749708460744996,0.08928571428571429,32152.79,4,High-risk irregular,-1,1
CUST_B7F5HG57,5005.543928571429,2886.5656187408954,280310.46,56,0.10714285714285714,0.3392857142857143,54,17,3.4536675189080563,0.07142857142857142,16071.82,0,Low-value standard,-1,1
CUST_B7R31QW6,1998.0632835820895,1484.2262457938834,803221.44,402,0.10696517412935323,0.27611940298507465,273,18,6.453158671497697,0.06965174129353234,16730.68,4,High-risk irregular,-1,1
CUST_B7RY0CGQ,17822.588387096774,11824.579987974092,1105000.48,62,0.03225806451612903,0.11290322580645161,58,16,13.558216499392389,0.12903225806451613,53503.58,3,Dormant / infrequent,-1,1
CUST_B94CLLSA,6834.9426900584795,4455.326970888537,1168775.2,171,0.10526315789473684,0.24561403508771928,154,18,3.554473615411312,0.07602339181286549,25703.14,1,High-frequency everyday,0,0
CUST_BA24S0LG,4173.015294117647,2931.014073585791,638471.34,153,0.0915032679738562,0.29411764705882354,128,18,3.7767067325583916,0.0915032679738562,21853.94,1,High-frequency everyday,0,0
CUST_BABQ0FOT,2754.331476510067,2026.0179789890801,410395.39,149,0.06711409395973154,0.3221476510067114,124,18,3.992153274769414,0.12751677852348994,13433.12,1,High-frequency everyday,-1,1
CUST_BAWZ940V,46423.82861842105,28973.720762904508,7056421.95,152,0.13815789473684212,0.18421052631578946,130,18,3.7423155668820915,0.08552631578947369,162931.83,2,High-value premium,-1,1
CUST_BBRNU8C0,4312.349432989691,3173.089654988658,836595.79,194,0.0979381443298969,0.28350515463917525,156,18,3.770291537689718,0.08762886597938144,21859.26,1,High-frequency everyday,0,0
CUST_BCPLA8JZ,24460.414221311476,15093.217348592052,5968341.07,244,0.0860655737704918,0.2540983606557377,187,18,3.9603128194277377,0.09016393442622951,88367.41,4,High-risk irregular,-1,1
CUST_BCTWKKV4,1326.024836601307,749.8695142745139,202881.8,153,0.08496732026143791,0.27450980392156865,130,18,3.609653726793875,0.12418300653594772,4772.04,1,High-frequency everyday,0,0
CUST_BFXQ7BZE,453.6521088435374,265.2480400047175,66686.86,147,0.06802721088435375,0.2585034013605442,124,17,3.6446601917088657,0.12244897959183673,1309.99,1,High-frequency everyday,-1,1
CUST_BGQFQE6R,4591.707244897959,3264.1998202438467,449987.31,98,0.11224489795918367,0.24489795918367346,87,16,9.920010024892143,0.07142857142857142,19170.02,0,Low-value standard,-1,1
CUST_BGTJ5469,2283.8860546875,1458.9113184046105,584674.83,256,0.078125,0.26953125,206,18,3.948760400370561,0.078125,9872.31,4,High-risk irregular,0,0
CUST_BH1A4OGN,1414.5042857142857,912.8021283734591,79212.24,56,0.08928571428571429,0.25,54,17,4.04091830670315,0.125,4468.26,1,High-frequency everyday,-1,1
CUST_BHKVJZ09,8986.11249097473,6064.867334169,2489153.16,277,0.09025270758122744,0.23826714801444043,211,18,4.154847842627004,0.11552346570397112,37105.02,4,High-risk irregular,-1,1
CUST_BHWTGDK4,1511.9695767195767,1040.6764715154163,285762.25,189,0.07936507936507936,0.26455026455026454,162,18,3.8658725197389447,0.10582010582010581,5491.75,1,High-frequency everyday,0,0
CUST_BIP18A4J,2315.9215555555556,1671.2702249265556,416865.88,180,0.08888888888888889,0.25,155,17,3.679899990537377,0.1,14255.0,1,High-frequency everyday,-1,1
CUST_BK8R1Z4Q,3403.0044283652132,2645.4827102531644,854154.1115196685,251,0.08764940239043825,0.27091633466135456,195,18,3.672103564992991,0.07569721115537849,23829.5,4,High-risk irregular,0,0
CUST_BKG8B350,1638.9068852459018,947.2463367132461,199946.64,122,0.06557377049180328,0.30327868852459017,110,16,3.3519344592911104,0.05737704918032787,5375.73,0,Low-value standard,-1,1
CUST_BKJF4AQ7,512.6455882352941,292.2638447818124,104579.7,204,0.06862745098039216,0.24019607843137256,158,17,3.5323319207526493,0.0784313725490196,1473.65,1,High-frequency everyday,1,0
CUST_BKVBLPXA,350.5746,240.20779486515377,35057.46,100,0.13,0.23,90,18,3.764593603258354,0.13,1720.48,1,High-frequency everyday,-1,1
CUST_BL116CZ7,8470.980330578512,5553.559941484221,1024988.62,121,0.05785123966942149,0.23140495867768596,110,17,23.015080879247222,0.09090909090909091,35738.35,3,Dormant / infrequent,-1,1
CUST_BLBV03DS,8407.837323076923,5818.711568334282,2732547.13,325,0.08,0.28923076923076924,231,17,3.813054968140786,0.06153846153846154,57316.78,4,High-risk irregular,-1,1
CUST_BMC97C7B,7092.0817630854,26423.239552320632,2574425.68,363,0.06611570247933884,0.2699724517906336,255,18,5.7443639214331705,0.07988980716253444,503337.0,4,High-risk irregular,-1,1
CUST_BN7G8B2Z,3392.811517857143,2660.188645150859,379994.89,112,0.08928571428571429,0.30357142857142855,102,16,4.026786794402992,0.07142857142857142,17891.83,0,Low-value standard,-1,1
CUST_BNWJ6PVO,5867.139578947368,3393.6152795160638,1114756.52,190,0.08421052631578947,0.30526315789473685,157,18,3.759341697349574,0.06315789473684211,26871.91,1,High-frequency everyday,0,0
CUST_BNZ8V12I,7213.100341880342,4818.998649728655,1687865.48,234,0.0811965811965812,0.23504273504273504,185,17,3.8075334142429864,0.0811965811965812,26932.47,4,High-risk irregular,-1,1
CUST_BOGWHUPO,13830.335700934578,8966.469387799707,1479845.92,107,0.056074766355140186,0.38317757009345793,96,18,3.810009995948728,0.09345794392523364,56848.52,1,High-frequency everyday,-1,1
CUST_BOR7AAU7,4920.649903846154,2994.6224324591194,511747.59,104,0.08653846153846154,0.125,97,17,3.963955071377841,0.0673076923076923,18407.82,1,High-frequency everyday,-1,1
CUST_BOS0765I,3429.2446728971963,1975.9238129494972,733858.36,214,0.0514018691588785,0.24299065420560748,178,18,3.5438087128134814,0.08411214953271028,12887.48,1,High-frequency everyday,0,0
CUST_BPGYVYV2,1975.4800588235294,1296.0533012057297,335831.61,170,0.08235294117647059,0.25882352941176473,150,17,3.8444206501662532,0.058823529411764705,9765.91,1,High-frequency everyday,1,0
CUST_BQNXPVMS,7417.780677966101,4552.872206896874,437649.06,59,0.1016949152542373,0.288135593220339,54,14,3.635024829974686,0.01694915254237288,24691.63,0,Low-value standard,-1,1
CUST_BR6RTC0Z,9230.560434782608,6165.333438756916,1486120.23,161,0.11180124223602485,0.2919254658385093,143,17,3.8299328935136776,0.06832298136645963,35359.07,1,High-frequency everyday,-1,1
CUST_BUZPHD7N,20841.79945945946,13405.489649937841,2313439.74,111,0.09009009009009009,0.2972972972972973,98,18,3.8406724421811043,0.09009009009009009,67707.0,1,High-frequency everyday,-1,1
CUST_BV2J3T4H,2057.2917085427134,1352.479895694451,409401.05,199,0.10050251256281408,0.2663316582914573,164,18,3.7169411015292546,0.12060301507537688,7696.73,1,High-frequency everyday,0,0
CUST_BW01PDDH,7105.279783783783,4819.7566038063305,1314476.76,185,0.13513513513513514,0.2810810810810811,147,18,3.889959136805594,0.10270270270270271,40500.81,1,High-frequency everyday,-1,1
CUST_BWGMP9A9,1702.5596655518395,5056.821678857346,509065.34,299,0.11036789297658862,0.2709030100334448,223,18,6.477154846715006,0.11036789297658862,87581.21,4,High-risk irregular,-1,1
CUST_BWNUHPHT,483.91303571428574,290.171933270414,27099.13,56,0.07142857142857142,0.25,54,15,3.5774074799976394,0.03571428571428571,1579.74,0,Low-value standard,-1,1
CUST_BXD8WJ0U,7833.326631016043,5204.430799991576,1464832.08,187,0.058823529411764705,0.2887700534759358,160,18,3.4870059548774233,0.0855614973262032,41145.81,1,High-frequency everyday,0,0
CUST_BYJTH2FO,2700.182702702703,1937.987479990493,299720.28,111,0.06306306306306306,0.25225225225225223,103,18,3.639335515236032,0.10810810810810811,12168.61,1,High-frequency everyday,0,0
CUST_BYPKNXMF,4548.6488709677415,7699.350702421893,1410081.15,310,0.1,0.24516129032258063,226,18,7.972433770550046,0.08064516129032258,132052.15,4,High-risk irregular,-1,1
CUST_BYTXZA43,6734.837547169812,4959.483550952932,356946.39,53,0.09433962264150944,0.32075471698113206,50,14,3.7327530603221115,0.05660377358490566,22472.3,0,Low-value standard,-1,1
CUST_BZ7CN0EQ,8408.265490196078,5407.748542947035,857643.08,102,0.08823529411764706,0.23529411764705882,90,17,4.034345939575594,0.049019607843137254,34473.39,0,Low-value standard,-1,1
CUST_C0BB6PYM,10731.152727272727,7677.951368337487,2242810.92,209,0.09090909090909091,0.2535885167464115,172,17,3.62091046295102,0.06698564593301436,45554.65,1,High-frequency everyday,-1,1
CUST_C0I4X6G1,1414.6408376963352,3129.9918201992205,270196.4,191,0.12041884816753927,0.21465968586387435,162,17,4.616466641104131,0.07853403141361257,43176.98,1,High-frequency everyday,-1,1
CUST_C1FJOTG6,1526.4598958333333,1042.2027014506266,293080.3,192,0.07291666666666667,0.25,164,18,9.628161201289528,0.08333333333333333,8445.37,3,Dormant / infrequent,-1,1
CUST_C1HH5LF6,14952.700765306123,10077.179740733929,2930729.35,196,0.061224489795918366,0.33163265306122447,168,18,3.612041812545306,0.08673469387755102,76496.39,1,High-frequency everyday,-1,1
CUST_C1JLOPO6,4079.774923076923,5137.310751306708,1060741.48,260,0.07692307692307693,0.2692307692307692,202,18,4.952252084952535,0.1,77555.65,4,High-risk irregular,0,0
CUST_C1XX6CWZ,438.1536538461539,293.7586861863272,22783.99,52,0.11538461538461539,0.3269230769230769,49,13,4.023159629909638,0.038461538461538464,1651.13,0,Low-value standard,-1,1
CUST_C2E4QXGN,5097.0507172995785,3521.3367974863263,1208001.02,237,0.05907172995780591,0.25316455696202533,186,18,8.794517124539343,0.1350210970464135,28637.51,4,High-risk irregular,-1,1
CUST_C2JWOCLY,203.17661290322582,132.6941675578903,25193.9,124,0.08064516129032258,0.21774193548387097,105,18,4.159049654525255,0.10483870967741936,902.56,1,High-frequency everyday,-1,1
CUST_C4T3X1HX,18268.04715328467,13530.68801096507,5005444.92,274,0.06934306569343066,0.26277372262773724,204,18,3.7542648066600743,0.06569343065693431,88274.09,4,High-risk irregular,-1,1
CUST_C4XL9967,1003.3831578947368,703.8261023361965,114385.68,114,0.02631578947368421,0.24561403508771928,98,16,3.9407420891868967,0.043859649122807015,4025.75,0,Low-value standard,-1,1
CUST_C7H81JMB,10615.338322580645,6489.87594265597,1645377.44,155,0.07096774193548387,0.2,139,17,3.790556416760806,0.07741935483870968,37590.14,1,High-frequency everyday,-1,1
CUST_C7JVLCG1,3381.163543307087,2046.2933184386231,429407.77,127,0.07086614173228346,0.25196850393700787,106,17,3.8679188444635515,0.07086614173228346,11337.43,1,High-frequency everyday,1,0
CUST_C856WPR9,6347.579272727273,4089.3320651230933,349116.86,55,0.16363636363636364,0.2909090909090909,52,14,3.7847236951466825,0.03636363636363636,26138.01,0,Low-value standard,-1,1
CUST_C96MJ9N6,5975.004311926606,4285.120377305931,1302550.94,218,0.07339449541284404,0.2889908256880734,175,18,6.356698982501474,0.0871559633027523,34567.18,4,High-risk irregular,-1,1
CUST_C98UZZY0,1223.134456140351,712.7719314123543,348593.32,285,0.08421052631578947,0.2771929824561403,214,18,4.092237594925755,0.08771929824561403,4919.33,4,High-risk irregular,0,0
CUST_C9VF6RGS,1258.6619393939393,751.2851564550109,207679.22,165,0.11515151515151516,0.23636363636363636,141,17,3.913191148668392,0.09696969696969697,4764.87,1,High-frequency everyday,-1,1
CUST_C9X5JZ6K,50839.48900793651,34887.74265051511,12811551.23,252,0.07539682539682539,0.3531746031746032,200,18,3.9100696906017105,0.10317460317460317,224073.33,2,High-value premium,-1,1
CUST_CAUDF9M1,243.8801754385965,159.68332852523224,13901.17,57,0.07017543859649122,0.3157894736842105,53,17,3.7442188792491007,0.12280701754385964,693.44,1,High-frequency everyday,-1,1
CUST_CB0IXRYL,4647.59129032258,3340.6027472988467,288150.66,62,0.0967741935483871,0.3387096774193548,60,15,19.769945917685767,0.12903225806451613,22106.46,3,Dormant / infrequent,-1,1
CUST_CBLSKRT0,4692.021029411764,3791.604352746287,319057.43,68,0.10294117647058823,0.22058823529411764,65,17,3.9577171272107288,0.11764705882352941,23642.72,1,High-frequency everyday,-1,1
CUST_CD1406XL,16403.3398,11707.796834279463,4100834.95,250,0.08,0.272,201,18,3.8495846678154413,0.108,93103.95,4,High-risk irregular,-1,1
CUST_CDIWZOD0,3395.5206976744184,5260.999592650716,730036.95,215,0.07906976744186046,0.2837209302325581,178,17,5.506744896318683,0.06046511627906977,75391.17,4,High-risk irregular,-1,1
CUST_CDPQVL00,7405.545149253731,4427.985359958365,992343.05,134,0.08208955223880597,0.23134328358208955,115,18,3.88910092472677,0.08208955223880597,26617.69,1,High-frequency everyday,0,0
CUST_CECJUIS2,2322.466296296296,1247.6192018193244,125413.18,54,0.05555555555555555,0.2962962962962963,52,16,3.6098529422437813,0.05555555555555555,6380.04,0,Low-value standard,-1,1
CUST_CEF2CTG0,454.8733802816901,307.0481413259385,129184.04,284,0.056338028169014086,0.24295774647887325,220,18,3.6150521541121283,0.0880281690140845,2076.47,4,High-risk irregular,0,0
CUST_CF0KJD2V,4829.602222222222,3146.477444172977,260798.52,54,0.037037037037037035,0.2777777777777778,53,16,3.2746080597503813,0.09259259259259259,14961.56,0,Low-value standard,-1,1
CUST_CF4MNTFV,600.0561714285715,399.501121785248,105009.83,175,0.08571428571428572,0.24,147,18,4.148121150321861,0.08,3183.34,1,High-frequency everyday,0,0
CUST_CFL0UKEY,21557.410974358972,14564.214556185683,4203695.14,195,0.08717948717948718,0.26666666666666666,159,18,3.8718445545982973,0.1076923076923077,106152.59,1,High-frequency everyday,-1,1
CUST_CFZFDSNC,33939.30470588236,21662.54351786012,2307872.72,68,0.11764705882352941,0.22058823529411764,66,16,3.238985656415256,0.08823529411764706,106266.91,0,Low-value standard,-1,1
CUST_CHJ755NF,2493.038430232558,1575.2741714508284,857605.22,344,0.0755813953488372,0.24709302325581395,249,18,3.9833602405673973,0.06395348837209303,14279.93,4,High-risk irregular,0,0
CUST_CJB00ET7,3022.7716296296294,1780.7711092947395,408074.17,135,0.08888888888888889,0.26666666666666666,122,17,3.520320368826383,0.06666666666666667,9965.27,1,High-frequency everyday,1,0
CUST_CJN6OCJP,4831.3587434554975,3189.9117866414745,922789.52,191,0.05759162303664921,0.3089005235602094,157,18,3.743608725465038,0.1099476439790576,25111.47,1,High-frequency everyday,-1,1
CUST_CK9D643J,2058.796684210526,1293.1183608970014,391171.37,190,0.06842105263157895,0.2631578947368421,158,18,3.6908297626308726,0.06842105263157895,9835.44,1,High-frequency everyday,0,0
CUST_CKWDHX5W,4262.38510989011,2410.1965106636394,775754.09,182,0.06043956043956044,0.2692307692307692,161,18,3.746580992286961,0.08241758241758242,11749.01,1,High-frequency everyday,0,0
CUST_CLRKI72O,2989.973410852713,1841.5331314612633,385706.57,129,0.10077519379844961,0.21705426356589147,113,16,3.940346985080268,0.09302325581395349,11495.73,0,Low-value standard,-1,1
CUST_CLW3JGEQ,113.47564245810055,84.95823301002707,20312.14,179,0.0446927374301676,0.31843575418994413,143,18,3.7935137776022887,0.07262569832402235,866.14,1,High-frequency everyday,0,0
CUST_CMLXZVO5,292.67451737451734,173.41400804463112,75802.7,259,0.10424710424710425,0.24324324324324326,211,18,3.640551771236291,0.08494208494208494,1272.83,4,High-risk irregular,0,0
CUST_CNFU2HER,2729.275344827586,1565.4986832386057,158297.97,58,0.08620689655172414,0.3275862068965517,54,16,3.448958799422887,0.08620689655172414,8876.83,0,Low-value standard,-1,1
CUST_CNPJ269S,612.0014414414414,323.13772335378457,67932.16,111,0.09009009009009009,0.1981981981981982,96,16,3.9947042125552166,0.08108108108108109,1539.87,0,Low-value standard,-1,1
CUST_COF3138I,23604.734033613448,15912.467436144203,2808963.35,119,0.058823529411764705,0.3025210084033613,107,17,3.8111614432963763,0.07563025210084033,108267.25,1,High-frequency everyday,-1,1
CUST_CRO04BYV,19312.010847457626,12316.690432086449,3418225.92,177,0.06779661016949153,0.2994350282485876,155,17,10.111622891833166,0.0903954802259887,72160.28,3,Dormant / infrequent,-1,1
CUST_CRV68JQ1,2446.1077272727275,1452.9888942076875,376700.59,154,0.07142857142857142,0.2792207792207792,136,17,3.534414068215952,0.05844155844155844,8964.39,1,High-frequency everyday,1,0
CUST_CS44PHH6,10886.060175438595,6439.083030362147,2482021.7199999997,228,0.07894736842105263,0.29385964912280704,189,17,3.929180497206225,0.08333333333333333,38506.56,4,High-risk irregular,-1,1
CUST_CS4CC5O7,2253.544214285714,1992.4343096803627,315496.19,140,0.08571428571428572,0.2785714285714286,119,17,12.519625536096688,0.08571428571428572,16608.68,3,Dormant / infrequent,-1,1
CUST_CSS9TOQW,53515.890056818185,31685.74993726393,9418796.65,176,0.06818181818181818,0.26704545454545453,150,16,8.700951556113077,0.05113636363636364,212362.56,2,High-value premium,-1,1
CUST_CU47SOCZ,15757.16,10677.143838430253,772100.84,49,0.12244897959183673,0.24489795918367346,47,16,4.06205558356384,0.10204081632653061,56263.06,0,Low-value standard,-1,1
CUST_CUCTSUFL,11570.44572463768,7560.958078559113,1596721.51,138,0.09420289855072464,0.2463768115942029,124,17,3.752737994433951,0.07246376811594203,44055.67,1,High-frequency everyday,-1,1
CUST_CVS3ZRB9,3787.590390625,2793.0777904234446,969623.14,256,0.05859375,0.28125,203,18,8.149865401310148,0.0859375,22850.22,4,High-risk irregular,-1,1
CUST_CW8IHYFZ,15931.286862745099,12448.883173124523,1624991.26,102,0.11764705882352941,0.20588235294117646,93,18,4.184014674723958,0.09803921568627451,73725.2,1,High-frequency everyday,-1,1
CUST_CYWE3DKS,2775.9420472440947,1788.195312411421,705089.28,254,0.09448818897637795,0.2637795275590551,195,18,3.9278195532733124,0.14173228346456693,12259.41,4,High-risk irregular,-1,1
CUST_CZ1OA3VF,2321.1184536082474,1413.1083286885835,225148.49,97,0.09278350515463918,0.27835051546391754,87,16,3.7324137605929346,0.08247422680412371,6856.68,0,Low-value standard,-1,1
CUST_CZS8S2FT,4020.5581395348836,32788.77480196399,1383072.0,344,0.07267441860465117,0.27325581395348836,260,18,10.188078981122874,0.09011627906976744,609819.68,4,High-risk irregular,-1,1
CUST_D0JFNEO2,1418.3096428571428,805.1251744169164,79425.34,56,0.05357142857142857,0.19642857142857142,54,15,3.6950665392079083,0.10714285714285714,3834.83,0,Low-value standard,-1,1
CUST_D2EC2IHO,7964.093699186992,8860.63529559566,1959167.05,246,0.1016260162601626,0.2601626016260163,190,18,9.953616782324803,0.08130081300813008,114997.38,4,High-risk irregular,-1,1
CUST_D478MFS0,7083.60307106599,4669.137778242482,2790939.61,394,0.09390862944162437,0.2639593908629442,267,18,6.044936670389913,0.08121827411167512,32933.89,4,High-risk irregular,-1,1
